XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
27.479999542236328,48.27000045776367,24.622257232666016,29.649999618530273,20.209999084472656,23.079999923706055,31.049999237060547,30.25,31.309999465942383
27.559999465942383,48.81999969482422,24.71161651611328,29.729999542236328,20.420000076293945,23.170000076293945,31.450000762939453,30.389999389648438,31.829999923706055
27.649999618530273,49.119998931884766,24.622257232666016,29.639999389648438,20.3799991607666,23.040000915527344,30.829999923706055,30.299999237060547,31.850000381469727
27.979999542236328,50.08000183105469,24.82534408569336,29.940000534057617,20.610000610351562,23.100000381469727,30.950000762939453,30.299999237060547,32.40999984741211
27.889999389648438,51.029998779296875,24.84159278869629,30.06999969482422,20.799999237060547,23.190000534057617,30.93000030517578,30.489999771118164,32.41999816894531
27.850000381469727,49.5,24.88220977783203,30.09000015258789,20.889999389648438,23.18000030517578,30.889999389648438,30.649999618530273,32.540000915527344
28.0,48.63999938964844,25.093420028686523,30.200000762939453,20.93000030517578,23.229999542236328,30.809999465942383,30.709999084472656,32.79999923706055
27.860000610351562,49.04999923706055,25.020309448242188,30.010000228881836,20.940000534057617,23.15999984741211,30.799999237060547,30.639999389648438,32.43000030517578
27.829999923706055,48.599998474121094,25.085296630859375,30.079999923706055,20.920000076293945,23.200000762939453,31.06999969482422,30.670000076293945,32.41999816894531
28.219999313354492,47.09000015258789,25.588951110839844,30.469999313354492,21.100000381469727,23.469999313354492,30.920000076293945,31.06999969482422,32.90999984741211
28.610000610351562,47.470001220703125,25.67831039428711,30.530000686645508,21.149999618530273,23.5,30.639999389648438,31.079999923706055,33.0099983215332
28.889999389648438,47.720001220703125,25.694557189941406,30.59000015258789,21.170000076293945,23.40999984741211,30.440000534057617,30.8700008392334,33.029998779296875
28.809999465942383,47.79999923706055,25.45897674560547,30.579999923706055,21.100000381469727,23.290000915527344,30.5,31.030000686645508,32.540000915527344
28.860000610351562,49.040000915527344,25.320877075195312,30.690000534057617,21.18000030517578,23.350000381469727,30.780000686645508,30.969999313354492,32.52000045776367
29.219999313354492,49.02000045776367,25.62144660949707,30.979999542236328,21.43000030517578,23.34000015258789,31.229999542236328,31.1299991607666,32.95000076293945
29.299999237060547,49.040000915527344,25.751422882080078,31.299999237060547,21.549999237060547,23.399999618530273,31.170000076293945,31.260000228881836,33.16999816894531
29.489999771118164,50.2599983215332,25.873273849487305,31.479999542236328,21.540000915527344,23.43000030517578,31.239999771118164,31.31999969482422,33.290000915527344
29.579999923706055,51.060001373291016,26.100730895996094,31.559999465942383,21.68000030517578,23.59000015258789,31.239999771118164,31.139999389648438,33.439998626708984
29.530000686645508,50.869998931884766,26.303817749023438,31.600000381469727,21.799999237060547,23.68000030517578,31.6299991607666,31.219999313354492,33.68000030517578
29.700000762939453,51.0,26.360681533813477,31.610000610351562,21.860000610351562,23.700000762939453,31.75,31.260000228881836,33.68000030517578
29.6200008392334,49.279998779296875,26.23883056640625,31.440000534057617,21.780000686645508,23.59000015258789,31.6299991607666,30.93000030517578,33.369998931884766
29.889999389648438,49.36000061035156,26.222583770751953,31.510000228881836,21.780000686645508,23.56999969482422,31.709999084472656,30.959999084472656,33.31999969482422
29.670000076293945,49.54999923706055,25.8895206451416,31.459999084472656,21.709999084472656,23.3799991607666,31.399999618530273,30.760000228881836,33.099998474121094
30.25,51.119998931884766,26.027620315551758,31.809999465942383,22.040000915527344,23.540000915527344,31.520000457763672,31.06999969482422,33.47999954223633
30.1200008392334,51.16999816894531,26.084484100341797,31.690000534057617,22.020000457763672,23.530000686645508,31.56999969482422,31.18000030517578,33.59000015258789
30.200000762939453,51.529998779296875,26.035743713378906,31.520000457763672,21.90999984741211,23.440000534057617,31.549999237060547,31.239999771118164,33.38999938964844
30.420000076293945,51.75,25.954509735107422,31.649999618530273,21.940000534057617,23.420000076293945,31.459999084472656,31.18000030517578,33.4900016784668
30.34000015258789,51.560001373291016,25.743297576904297,31.420000076293945,21.899999618530273,23.360000610351562,31.309999465942383,31.049999237060547,33.459999084472656
30.290000915527344,52.470001220703125,25.72705078125,31.280000686645508,21.739999771118164,23.31999969482422,31.639999389648438,31.15999984741211,33.31999969482422
30.209999084472656,51.81999969482422,25.913890838623047,31.450000762939453,21.81999969482422,23.360000610351562,32.0,31.200000762939453,33.369998931884766
30.209999084472656,52.4900016784668,25.800161361694336,31.459999084472656,21.8799991607666,23.40999984741211,31.700000762939453,31.209999084472656,33.40999984741211
30.479999542236328,52.27000045776367,26.133224487304688,31.489999771118164,21.809999465942383,23.700000762939453,32.16999816894531,31.549999237060547,33.560001373291016
30.309999465942383,52.900001525878906,26.2307071685791,31.760000228881836,21.84000015258789,23.899999618530273,32.529998779296875,31.639999389648438,33.72999954223633
30.149999618530273,52.47999954223633,26.084484100341797,31.809999465942383,21.75,23.940000534057617,32.599998474121094,31.729999542236328,33.65999984741211
29.799999237060547,51.06999969482422,25.978879928588867,31.670000076293945,21.56999969482422,23.799999237060547,32.310001373291016,31.700000762939453,33.40999984741211
29.65999984741211,50.650001525878906,25.751422882080078,31.360000610351562,21.309999465942383,23.760000228881836,31.8799991607666,31.979999542236328,33.04999923706055
29.549999237060547,51.34000015258789,25.865150451660156,31.3799991607666,21.229999542236328,23.6200008392334,31.93000030517578,31.940000534057617,32.97999954223633
30.1200008392334,51.45000076293945,25.938262939453125,31.540000915527344,21.25,23.690000534057617,31.639999389648438,32.040000915527344,33.0099983215332
30.43000030517578,51.38999938964844,26.11697769165039,31.780000686645508,21.350000381469727,23.709999084472656,31.780000686645508,32.25,33.02000045776367
30.520000457763672,51.25,26.149471282958984,31.84000015258789,21.389999389648438,23.670000076293945,31.84000015258789,32.290000915527344,33.08000183105469
30.329999923706055,49.7400016784668,25.94638442993164,31.559999465942383,21.209999084472656,23.510000228881836,31.780000686645508,32.029998779296875,32.79999923706055
30.59000015258789,50.4900016784668,25.8895206451416,31.610000610351562,21.15999984741211,23.540000915527344,31.6200008392334,32.029998779296875,32.86000061035156
30.540000915527344,50.099998474121094,25.865150451660156,31.600000381469727,21.040000915527344,23.479999542236328,31.559999465942383,31.920000076293945,32.849998474121094
30.280000686645508,50.310001373291016,25.72705078125,31.420000076293945,20.899999618530273,23.290000915527344,31.389999389648438,31.719999313354492,32.650001525878906
30.920000076293945,52.70000076293945,26.157594680786133,31.6299991607666,21.309999465942383,23.440000534057617,32.0,32.11000061035156,33.0
31.110000610351562,52.849998474121094,26.133224487304688,31.709999084472656,21.559999465942383,23.520000457763672,32.04999923706055,32.43000030517578,33.029998779296875
31.059999465942383,52.18000030517578,26.222583770751953,31.65999984741211,21.65999984741211,23.399999618530273,31.84000015258789,32.349998474121094,33.060001373291016
31.389999389648438,53.459999084472656,26.376928329467773,31.780000686645508,22.0,23.5,32.18000030517578,32.560001373291016,33.33000183105469
31.3799991607666,53.400001525878906,26.450040817260742,32.040000915527344,22.06999969482422,23.610000610351562,31.979999542236328,32.709999084472656,33.66999816894531
31.18000030517578,53.97999954223633,26.474411010742188,31.950000762939453,22.049999237060547,23.549999237060547,32.029998779296875,32.59000015258789,33.68000030517578
30.940000534057617,54.209999084472656,26.620634078979492,31.969999313354492,22.260000228881836,23.56999969482422,31.979999542236328,32.5099983215332,33.849998474121094
30.510000228881836,53.81999969482422,26.433794021606445,31.729999542236328,22.139999389648438,23.510000228881836,31.979999542236328,32.47999954223633,33.54999923706055
30.579999923706055,54.459999084472656,26.41754722595215,31.6200008392334,22.1299991607666,23.479999542236328,32.20000076293945,32.459999084472656,33.560001373291016
30.610000610351562,55.65999984741211,26.141347885131836,31.459999084472656,21.90999984741211,23.389999389648438,32.540000915527344,32.369998931884766,33.380001068115234
30.309999465942383,55.20000076293945,26.0682373046875,31.5,21.649999618530273,23.489999771118164,32.61000061035156,32.41999816894531,33.27000045776367
30.6299991607666,56.15999984741211,25.987001419067383,31.649999618530273,21.84000015258789,23.510000228881836,32.900001525878906,32.59000015258789,33.52000045776367
30.110000610351562,56.40999984741211,25.442729949951172,30.959999084472656,21.270000457763672,23.170000076293945,32.709999084472656,31.969999313354492,32.95000076293945
30.520000457763672,57.029998779296875,25.50771713256836,30.979999542236328,21.190000534057617,23.190000534057617,32.65999984741211,31.950000762939453,32.93000030517578
30.860000610351562,56.689998626708984,25.62144660949707,31.209999084472656,21.260000228881836,23.270000457763672,32.95000076293945,31.799999237060547,33.2599983215332
31.010000228881836,55.5,25.67018699645996,31.200000762939453,21.329999923706055,23.290000915527344,32.5,31.760000228881836,33.13999938964844
31.3799991607666,55.68000030517578,26.108854293823242,31.549999237060547,21.469999313354492,23.34000015258789,32.209999084472656,31.920000076293945,33.279998779296875
31.600000381469727,56.650001525878906,26.133224487304688,31.6200008392334,21.709999084472656,23.530000686645508,32.38999938964844,32.290000915527344,33.43000030517578
31.690000534057617,57.95000076293945,26.051990509033203,31.690000534057617,21.780000686645508,23.440000534057617,32.16999816894531,32.13999938964844,33.349998474121094
31.739999771118164,57.65999984741211,25.954509735107422,31.510000228881836,21.600000381469727,23.329999923706055,32.150001525878906,32.130001068115234,33.22999954223633
31.829999923706055,56.290000915527344,25.938262939453125,31.780000686645508,21.729999542236328,23.389999389648438,32.2400016784668,32.33000183105469,33.34000015258789
31.360000610351562,55.72999954223633,25.759544372558594,31.510000228881836,21.43000030517578,23.3799991607666,31.81999969482422,32.06999969482422,33.29999923706055
31.079999923706055,55.220001220703125,25.653940200805664,31.440000534057617,21.280000686645508,23.229999542236328,31.65999984741211,32.0099983215332,33.13999938964844
31.639999389648438,56.29999923706055,25.72705078125,31.549999237060547,21.219999313354492,23.18000030517578,31.850000381469727,31.719999313354492,33.130001068115234
30.809999465942383,53.95000076293945,25.55645751953125,31.31999969482422,21.15999984741211,23.06999969482422,31.65999984741211,31.670000076293945,32.93000030517578
30.860000610351562,53.959999084472656,25.71892738342285,31.469999313354492,21.56999969482422,23.170000076293945,31.649999618530273,32.08000183105469,33.15999984741211
30.959999084472656,52.72999954223633,25.783916473388672,31.649999618530273,21.469999313354492,23.239999771118164,31.760000228881836,32.11000061035156,33.150001525878906
30.899999618530273,52.540000915527344,25.930137634277344,31.860000610351562,21.639999389648438,23.209999084472656,31.780000686645508,32.040000915527344,33.27000045776367
30.59000015258789,52.33000183105469,25.832656860351562,31.899999618530273,21.440000534057617,23.18000030517578,31.739999771118164,32.0,33.189998626708984
31.40999984741211,51.7400016784668,26.141347885131836,32.279998779296875,21.729999542236328,23.469999313354492,31.709999084472656,32.310001373291016,33.560001373291016
31.270000457763672,51.459999084472656,26.29569435119629,32.369998931884766,21.850000381469727,23.6200008392334,31.760000228881836,32.5,33.709999084472656
31.68000030517578,52.63999938964844,26.450040817260742,32.459999084472656,22.049999237060547,23.729999542236328,32.0099983215332,32.709999084472656,33.81999969482422
31.649999618530273,53.0099983215332,26.34443473815918,32.540000915527344,21.93000030517578,23.6299991607666,32.29999923706055,32.689998626708984,33.619998931884766
31.65999984741211,54.04999923706055,26.263200759887695,32.40999984741211,21.690000534057617,23.600000381469727,32.349998474121094,32.52000045776367,33.439998626708984
31.790000915527344,53.040000915527344,26.75873374938965,32.75,21.799999237060547,23.790000915527344,32.470001220703125,32.79999923706055,33.689998626708984
31.6299991607666,52.97999954223633,26.661251068115234,32.63999938964844,21.690000534057617,23.799999237060547,32.43000030517578,32.68000030517578,33.5099983215332
31.719999313354492,53.630001068115234,26.718114852905273,32.65999984741211,21.700000762939453,23.68000030517578,32.529998779296875,32.68000030517578,33.45000076293945
31.459999084472656,52.70000076293945,26.766855239868164,32.869998931884766,21.899999618530273,23.850000381469727,32.790000915527344,32.93000030517578,33.75
31.059999465942383,52.34000015258789,26.50690460205078,32.4900016784668,21.649999618530273,23.530000686645508,32.56999969482422,32.5,33.470001220703125
31.540000915527344,53.22999954223633,26.645004272460938,32.75,22.079999923706055,23.6200008392334,32.47999954223633,32.529998779296875,33.720001220703125
31.729999542236328,54.119998931884766,26.482534408569336,32.65999984741211,22.1299991607666,23.489999771118164,32.459999084472656,32.470001220703125,33.5
31.739999771118164,54.130001068115234,26.41754722595215,32.7400016784668,22.0,23.549999237060547,32.29999923706055,32.36000061035156,33.47999954223633
31.309999465942383,52.25,26.33631134033203,32.56999969482422,21.90999984741211,23.469999313354492,31.780000686645508,32.189998626708984,33.27000045776367
31.010000228881836,51.47999954223633,26.425670623779297,32.59000015258789,21.770000457763672,23.6299991607666,31.6299991607666,32.20000076293945,33.119998931884766
30.81999969482422,51.47999954223633,26.441917419433594,32.54999923706055,21.75,23.889999389648438,31.600000381469727,32.41999816894531,33.18000030517578
30.760000228881836,51.11000061035156,26.279447555541992,32.5099983215332,21.6200008392334,23.93000030517578,31.510000228881836,32.310001373291016,33.04999923706055
31.309999465942383,51.38999938964844,26.51502799987793,32.849998474121094,21.719999313354492,24.149999618530273,31.709999084472656,32.43000030517578,33.36000061035156
31.3799991607666,52.400001525878906,26.523151397705078,32.83000183105469,21.799999237060547,24.170000076293945,31.75,32.40999984741211,33.349998474121094
31.959999084472656,53.369998931884766,26.831844329833984,33.13999938964844,22.049999237060547,24.110000610351562,32.09000015258789,32.63999938964844,33.709999084472656
32.34000015258789,53.650001525878906,26.864337921142578,33.63999938964844,22.18000030517578,24.020000457763672,32.29999923706055,32.75,33.900001525878906
32.38999938964844,54.5,26.95369529724121,33.65999984741211,22.040000915527344,24.100000381469727,32.470001220703125,32.75,33.970001220703125
32.189998626708984,53.650001525878906,26.888708114624023,33.790000915527344,22.110000610351562,23.959999084472656,32.150001525878906,32.720001220703125,34.02000045776367
32.119998931884766,52.459999084472656,26.90495491027832,33.72999954223633,22.149999618530273,24.100000381469727,31.68000030517578,32.779998779296875,33.939998626708984
31.649999618530273,52.369998931884766,26.63688087463379,33.599998474121094,22.059999465942383,23.940000534057617,31.440000534057617,32.58000183105469,33.75
31.979999542236328,52.720001220703125,26.84809112548828,33.849998474121094,22.06999969482422,24.15999984741211,31.59000015258789,32.90999984741211,33.86000061035156
32.06999969482422,53.5,26.718114852905273,33.709999084472656,22.020000457763672,23.979999542236328,31.549999237060547,32.72999954223633,33.84000015258789
32.04999923706055,53.86000061035156,26.709991455078125,33.68000030517578,22.09000015258789,23.979999542236328,31.489999771118164,32.68000030517578,33.790000915527344
32.27000045776367,54.13999938964844,26.693744659423828,33.709999084472656,22.1200008392334,23.899999618530273,31.280000686645508,32.43000030517578,33.779998779296875
32.0,54.560001373291016,26.474411010742188,33.470001220703125,21.8700008392334,23.709999084472656,31.149999618530273,32.130001068115234,33.599998474121094
32.540000915527344,55.20000076293945,26.596263885498047,33.810001373291016,22.200000762939453,23.8799991607666,31.34000015258789,32.220001220703125,33.900001525878906
32.65999984741211,55.16999816894531,26.433794021606445,33.810001373291016,22.270000457763672,23.690000534057617,31.059999465942383,32.15999984741211,33.7599983215332
32.349998474121094,54.400001525878906,26.441917419433594,33.79999923706055,22.139999389648438,23.600000381469727,30.829999923706055,31.979999542236328,33.65999984741211
32.75,54.70000076293945,26.482534408569336,33.91999816894531,22.270000457763672,23.68000030517578,30.8700008392334,31.959999084472656,33.540000915527344
32.79999923706055,55.41999816894531,26.766855239868164,34.150001525878906,22.350000381469727,23.65999984741211,31.200000762939453,32.0,33.72999954223633
33.25,56.33000183105469,26.815597534179688,34.16999816894531,22.540000915527344,23.709999084472656,31.5,31.899999618530273,33.95000076293945
33.31999969482422,56.45000076293945,26.718114852905273,34.119998931884766,22.520000457763672,23.6200008392334,31.110000610351562,31.65999984741211,34.02000045776367
32.810001373291016,55.349998474121094,26.46628761291504,33.95000076293945,22.260000228881836,23.40999984741211,30.670000076293945,31.280000686645508,33.869998931884766
32.79999923706055,56.400001525878906,26.51502799987793,33.83000183105469,22.229999542236328,23.440000534057617,30.65999984741211,31.219999313354492,33.81999969482422
32.560001373291016,56.0,26.28757095336914,33.77000045776367,22.030000686645508,23.219999313354492,30.309999465942383,30.8799991607666,33.54999923706055
32.779998779296875,55.630001068115234,26.34443473815918,34.0,22.06999969482422,23.299999237060547,30.3799991607666,31.09000015258789,33.52000045776367
32.95000076293945,55.810001373291016,26.385053634643555,33.86000061035156,22.100000381469727,23.260000228881836,30.239999771118164,31.020000457763672,33.599998474121094
33.2400016784668,56.84000015258789,26.360681533813477,33.689998626708984,21.860000610351562,23.1299991607666,30.209999084472656,30.84000015258789,33.43000030517578
34.150001525878906,58.22999954223633,26.84809112548828,34.5,22.299999237060547,23.350000381469727,30.790000915527344,31.1299991607666,33.91999816894531
34.380001068115234,59.130001068115234,26.880584716796875,34.720001220703125,22.280000686645508,23.3799991607666,30.889999389648438,30.950000762939453,33.79999923706055
34.060001373291016,58.52000045776367,26.937448501586914,34.849998474121094,22.299999237060547,23.420000076293945,31.110000610351562,31.229999542236328,33.93000030517578
34.400001525878906,59.7400016784668,26.90495491027832,34.88999938964844,22.059999465942383,23.420000076293945,31.25,31.15999984741211,33.66999816894531
34.279998779296875,58.83000183105469,26.91307830810547,35.0099983215332,22.030000686645508,23.520000457763672,31.540000915527344,31.040000915527344,33.65999984741211
34.040000915527344,58.06999969482422,26.750608444213867,34.599998474121094,22.020000457763672,23.520000457763672,31.09000015258789,30.850000381469727,33.61000061035156
34.029998779296875,57.150001525878906,26.90495491027832,34.790000915527344,22.100000381469727,23.739999771118164,30.780000686645508,30.850000381469727,33.84000015258789
33.349998474121094,56.5,27.327375411987305,34.599998474121094,22.31999969482422,23.770000457763672,31.190000534057617,30.68000030517578,34.11000061035156
33.5,57.13999938964844,27.587326049804688,34.529998779296875,21.850000381469727,23.829999923706055,31.31999969482422,30.989999771118164,34.09000015258789
33.720001220703125,58.08000183105469,27.156782150268555,34.619998931884766,21.670000076293945,23.81999969482422,31.030000686645508,30.719999313354492,33.900001525878906
34.04999923706055,59.369998931884766,27.327375411987305,34.900001525878906,21.770000457763672,23.959999084472656,31.530000686645508,30.719999313354492,33.93000030517578
34.060001373291016,58.45000076293945,27.30300521850586,34.90999984741211,21.719999313354492,23.799999237060547,31.43000030517578,30.3799991607666,34.02000045776367
34.400001525878906,58.18000030517578,27.35987091064453,35.33000183105469,21.799999237060547,23.84000015258789,31.469999313354492,30.479999542236328,34.209999084472656
34.63999938964844,58.86000061035156,27.749797821044922,35.68000030517578,21.920000076293945,24.059999465942383,32.18000030517578,30.780000686645508,34.61000061035156
34.77000045776367,58.599998474121094,27.63606834411621,35.650001525878906,21.950000762939453,24.190000534057617,31.93000030517578,30.770000457763672,34.65999984741211
35.0,58.95000076293945,27.6848087310791,35.650001525878906,21.860000610351562,24.260000228881836,31.65999984741211,30.549999237060547,34.7599983215332
35.0099983215332,59.5,27.7010555267334,35.66999816894531,21.6299991607666,24.15999984741211,31.90999984741211,30.520000457763672,34.779998779296875
34.529998779296875,58.72999954223633,27.24614143371582,35.4900016784668,21.18000030517578,23.860000610351562,31.610000610351562,30.459999084472656,34.43000030517578
33.790000915527344,56.7400016784668,26.969942092895508,34.93000030517578,20.979999542236328,23.670000076293945,31.260000228881836,30.389999389648438,34.09000015258789
33.349998474121094,55.54999923706055,27.156782150268555,34.939998626708984,21.0,23.93000030517578,31.459999084472656,30.81999969482422,34.18000030517578
33.36000061035156,55.75,27.12428855895996,34.93000030517578,20.799999237060547,24.020000457763672,31.31999969482422,30.899999618530273,33.939998626708984
32.459999084472656,54.33000183105469,26.580015182495117,34.209999084472656,20.520000457763672,23.719999313354492,30.84000015258789,30.579999923706055,33.470001220703125
32.119998931884766,53.66999816894531,26.34443473815918,33.93000030517578,20.450000762939453,23.600000381469727,30.829999923706055,30.450000762939453,33.45000076293945
32.25,54.02000045776367,26.482534408569336,34.040000915527344,20.600000381469727,23.6200008392334,31.09000015258789,30.280000686645508,33.68000030517578
31.549999237060547,53.709999084472656,26.41754722595215,33.970001220703125,20.420000076293945,23.690000534057617,31.329999923706055,30.149999618530273,33.439998626708984
31.6200008392334,53.720001220703125,26.28757095336914,33.810001373291016,20.270000457763672,23.68000030517578,30.889999389648438,30.010000228881836,33.189998626708984
31.479999542236328,53.060001373291016,26.303817749023438,33.720001220703125,20.469999313354492,23.860000610351562,31.0,30.100000381469727,33.2400016784668
32.02000045776367,54.91999816894531,26.539398193359375,33.95000076293945,20.65999984741211,24.09000015258789,31.290000915527344,30.3799991607666,33.560001373291016
32.560001373291016,55.099998474121094,26.75873374938965,34.13999938964844,20.760000228881836,24.09000015258789,31.6299991607666,30.549999237060547,33.66999816894531
31.790000915527344,54.22999954223633,26.360681533813477,33.70000076293945,20.350000381469727,23.790000915527344,31.309999465942383,30.149999618530273,33.15999984741211
32.150001525878906,55.54999923706055,26.547521591186523,33.939998626708984,20.43000030517578,23.8799991607666,31.829999923706055,30.34000015258789,33.52000045776367
32.5,55.70000076293945,26.85621452331543,34.290000915527344,20.780000686645508,24.010000228881836,32.150001525878906,30.770000457763672,34.040000915527344
32.810001373291016,56.529998779296875,27.010560989379883,34.34000015258789,20.709999084472656,23.959999084472656,32.540000915527344,30.889999389648438,33.970001220703125
31.829999923706055,54.75,26.5718936920166,33.599998474121094,20.399999618530273,23.6200008392334,32.150001525878906,30.40999984741211,33.43000030517578
31.559999465942383,54.70000076293945,26.50690460205078,33.470001220703125,20.399999618530273,23.690000534057617,32.209999084472656,30.459999084472656,33.2599983215332
30.84000015258789,52.599998474121094,26.596263885498047,33.099998474121094,20.1200008392334,23.68000030517578,32.09000015258789,30.600000381469727,33.27000045776367
30.739999771118164,53.34000015258789,26.645004272460938,33.119998931884766,20.020000457763672,23.760000228881836,32.20000076293945,30.649999618530273,33.220001220703125
30.579999923706055,52.79999923706055,26.555646896362305,32.84000015258789,19.940000534057617,23.780000686645508,32.470001220703125,30.43000030517578,33.13999938964844
30.100000381469727,51.720001220703125,26.263200759887695,32.43000030517578,19.56999969482422,23.639999389648438,32.540000915527344,30.1200008392334,32.70000076293945
29.59000015258789,50.189998626708984,25.751422882080078,32.33000183105469,19.59000015258789,23.559999465942383,32.150001525878906,30.040000915527344,32.439998626708984
29.979999542236328,51.47999954223633,25.597076416015625,32.61000061035156,19.719999313354492,23.65999984741211,31.90999984741211,30.09000015258789,32.59000015258789
30.979999542236328,53.439998626708984,26.16571807861328,33.349998474121094,20.219999313354492,23.850000381469727,32.400001525878906,30.459999084472656,33.29999923706055
30.59000015258789,53.099998474121094,25.84890365600586,33.2599983215332,20.190000534057617,23.75,32.11000061035156,30.309999465942383,33.150001525878906
29.979999542236328,51.099998474121094,25.67018699645996,33.0,20.100000381469727,23.65999984741211,31.670000076293945,30.079999923706055,32.970001220703125
30.110000610351562,50.86000061035156,25.743297576904297,32.959999084472656,20.06999969482422,23.829999923706055,31.75,29.969999313354492,32.849998474121094
30.84000015258789,52.0,25.954509735107422,33.349998474121094,20.329999923706055,23.920000076293945,31.719999313354492,30.1200008392334,33.16999816894531
30.68000030517578,52.220001220703125,25.857027053833008,33.150001525878906,20.09000015258789,23.8799991607666,31.610000610351562,29.950000762939453,32.90999984741211
30.940000534057617,53.380001068115234,25.686433792114258,33.2400016784668,20.030000686645508,23.799999237060547,31.65999984741211,29.979999542236328,32.880001068115234
31.030000686645508,53.970001220703125,25.913890838623047,33.33000183105469,20.06999969482422,23.93000030517578,31.790000915527344,29.8700008392334,33.04999923706055
30.639999389648438,54.06999969482422,25.662063598632812,33.02000045776367,19.799999237060547,23.81999969482422,31.670000076293945,29.559999465942383,32.630001068115234
30.719999313354492,55.0,25.800161361694336,33.119998931884766,19.93000030517578,23.93000030517578,31.760000228881836,29.559999465942383,32.65999984741211
31.950000762939453,56.560001373291016,26.34443473815918,33.81999969482422,20.440000534057617,24.309999465942383,32.16999816894531,30.06999969482422,33.369998931884766
32.099998474121094,56.75,26.271324157714844,33.810001373291016,20.329999923706055,24.190000534057617,32.290000915527344,30.239999771118164,33.38999938964844
32.47999954223633,57.36000061035156,26.580015182495117,33.93000030517578,20.479999542236328,24.329999923706055,32.650001525878906,30.299999237060547,33.439998626708984
32.09000015258789,57.619998931884766,26.328187942504883,33.68000030517578,20.15999984741211,24.1299991607666,32.43000030517578,30.270000457763672,33.130001068115234
32.060001373291016,57.470001220703125,26.409423828125,33.77000045776367,20.18000030517578,24.40999984741211,32.2599983215332,30.3799991607666,33.150001525878906
31.809999465942383,56.689998626708984,26.279447555541992,33.27000045776367,19.979999542236328,24.360000610351562,32.5099983215332,30.40999984741211,32.900001525878906
31.889999389648438,56.86000061035156,26.45816421508789,33.36000061035156,19.75,24.510000228881836,32.689998626708984,30.520000457763672,32.939998626708984
31.850000381469727,57.900001525878906,26.46628761291504,33.45000076293945,19.829999923706055,24.639999389648438,32.939998626708984,30.59000015258789,32.90999984741211
31.6200008392334,57.70000076293945,26.206335067749023,33.11000061035156,19.469999313354492,24.440000534057617,32.779998779296875,30.479999542236328,32.38999938964844
30.729999542236328,57.150001525878906,25.79203987121582,32.459999084472656,19.149999618530273,24.239999771118164,32.65999984741211,30.15999984741211,31.799999237060547
30.780000686645508,57.81999969482422,25.686433792114258,32.0,19.100000381469727,24.0,32.65999984741211,29.969999313354492,31.389999389648438
30.3700008392334,55.95000076293945,25.73517417907715,31.889999389648438,19.15999984741211,24.059999465942383,32.75,30.09000015258789,31.610000610351562
30.5,56.02000045776367,25.79203987121582,32.040000915527344,19.200000762939453,24.170000076293945,32.79999923706055,30.09000015258789,31.420000076293945
31.31999969482422,56.599998474121094,26.474411010742188,32.689998626708984,19.479999542236328,24.469999313354492,33.29999923706055,30.799999237060547,32.04999923706055
30.450000762939453,55.22999954223633,26.368806838989258,32.02000045776367,19.200000762939453,24.489999771118164,33.380001068115234,30.829999923706055,31.6299991607666
30.049999237060547,54.47999954223633,26.222583770751953,31.700000762939453,19.0,24.440000534057617,33.459999084472656,30.969999313354492,31.34000015258789
30.5,56.119998931884766,26.56376838684082,32.220001220703125,19.290000915527344,24.6200008392334,33.77000045776367,31.56999969482422,32.02000045776367
30.969999313354492,57.099998474121094,26.62875747680664,32.130001068115234,19.5,24.739999771118164,33.90999984741211,31.84000015258789,32.310001373291016
30.899999618530273,58.25,26.596263885498047,31.719999313354492,19.549999237060547,24.6200008392334,34.029998779296875,31.989999771118164,31.940000534057617
30.219999313354492,57.75,26.441917419433594,31.65999984741211,19.489999771118164,24.459999084472656,33.7599983215332,31.829999923706055,31.8700008392334
30.770000457763672,57.77000045776367,26.91307830810547,32.02000045776367,19.829999923706055,24.690000534057617,33.9900016784668,32.0,32.2599983215332
30.899999618530273,58.650001525878906,26.872461318969727,31.889999389648438,19.799999237060547,24.56999969482422,33.84000015258789,31.889999389648438,32.279998779296875
30.649999618530273,58.720001220703125,26.791227340698242,31.690000534057617,19.520000457763672,24.450000762939453,34.2599983215332,31.889999389648438,31.979999542236328
31.139999389648438,58.84000015258789,26.839967727661133,31.889999389648438,19.760000228881836,24.670000076293945,34.22999954223633,32.09000015258789,32.2400016784668
31.329999923706055,58.33000183105469,26.95369529724121,32.150001525878906,19.81999969482422,24.729999542236328,34.060001373291016,31.809999465942383,32.439998626708984
31.18000030517578,57.84000015258789,27.010560989379883,32.060001373291016,19.760000228881836,24.739999771118164,34.06999969482422,31.81999969482422,32.45000076293945
31.329999923706055,58.45000076293945,26.95369529724121,31.93000030517578,19.690000534057617,24.68000030517578,33.66999816894531,31.719999313354492,32.380001068115234
31.0,58.11000061035156,26.75873374938965,31.649999618530273,19.6200008392334,24.790000915527344,33.9900016784668,31.709999084472656,32.04999923706055
31.030000686645508,58.599998474121094,26.441917419433594,31.15999984741211,19.739999771118164,24.6299991607666,34.0,31.739999771118164,31.610000610351562
31.110000610351562,58.119998931884766,26.5718936920166,31.40999984741211,19.81999969482422,24.889999389648438,33.95000076293945,31.709999084472656,32.040000915527344
30.760000228881836,58.150001525878906,26.490657806396484,31.229999542236328,19.709999084472656,24.84000015258789,33.869998931884766,31.559999465942383,32.029998779296875
